utvec,dv,err,temp,SM_EWT,snow_EWT,GSL,UL,date
2015.902832,-0.157000,0.102700,-9.085511,-0.007368,0.000900,1277.306486,1369.444234,2015-11-27
2015.905518,-0.156600,0.102400,-9.319481,-0.007251,0.001025,1277.307213,1369.445723,2015-11-28
2015.908325,-0.159600,0.102200,-9.557441,-0.007132,0.001160,1277.308111,1369.447304,2015-11-29
2015.911011,-0.161000,0.101700,-9.747791,-0.007023,0.001292,1277.309088,1369.448840,2015-11-30
2015.913696,-0.164400,0.101800,-9.994861,-0.006911,0.001431,1277.310165,1369.450399,2015-12-01
2015.916504,-0.164100,0.102000,-10.300311,-0.006806,0.001566,1277.311384,1369.452055,2015-12-02
2015.919189,-0.163700,0.101900,-10.583061,-0.006699,0.001706,1277.312624,1369.453664,2015-12-03
2015.921997,-0.159800,0.101500,-10.789081,-0.006597,0.001839,1277.313983,1369.455374,2015-12-04
2015.924683,-0.158100,0.101500,-10.907311,-0.006496,0.001970,1277.315327,1369.457036,2015-12-05
2015.927490,-0.156400,0.101100,-10.927931,-0.006390,0.002103,1277.316763,1369.458800,2015-12-06
2015.930176,-0.158100,0.101300,-10.935181,-0.006289,0.002227,1277.318153,1369.460517,2015-12-07
2015.932861,-0.158100,0.100900,-10.923351,-0.006182,0.002352,1277.319542,1369.462259,2015-12-08
2015.935669,-0.158200,0.100600,-10.990401,-0.006078,0.002465,1277.320980,1369.464112,2015-12-09
2015.938354,-0.156300,0.100600,-11.089491,-0.005967,0.002577,1277.322327,1369.465912,2015-12-10
2015.941162,-0.154100,0.100700,-11.233821,-0.005859,0.002676,1277.323691,1369.467826,2015-12-11
2015.943848,-0.155400,0.100900,-11.360261,-0.005747,0.002766,1277.324937,1369.469687,2015-12-12
2015.946655,-0.157100,0.101000,-11.415831,-0.005627,0.002850,1277.326163,1369.471664,2015-12-13
2015.949341,-0.158500,0.101100,-11.432411,-0.005507,0.002921,1277.327249,1369.473587,2015-12-14
2015.952026,-0.163700,0.101100,-11.501241,-0.005377,0.002982,1277.328235,1369.475540,2015-12-15
2015.954834,-0.163700,0.101700,-11.611431,-0.005248,0.003031,1277.329144,1369.477616,2015-12-16
2015.957520,-0.163500,0.102200,-11.698011,-0.005112,0.003082,1277.329883,1369.479636,2015-12-17
2015.960327,-0.163400,0.102300,-11.752941,-0.004981,0.003130,1277.330504,1369.481781,2015-12-18
2015.963013,-0.163200,0.102400,-11.730171,-0.004849,0.003178,1277.330958,1369.483867,2015-12-19
2015.965820,-0.168400,0.102700,-11.755751,-0.004710,0.003227,1277.331293,1369.486082,2015-12-20
2015.968506,-0.168200,0.102900,-11.831461,-0.004576,0.003274,1277.331489,1369.488236,2015-12-21
2015.971191,-0.169600,0.103400,-11.894491,-0.004436,0.003323,1277.331572,1369.490421,2015-12-22
2015.973999,-0.173200,0.104200,-11.916081,-0.004301,0.003368,1277.331545,1369.492742,2015-12-23
2015.976685,-0.168000,0.104900,-11.977111,-0.004160,0.003415,1277.331420,1369.494996,2015-12-24
2015.979492,-0.166000,0.104600,-12.036801,-0.004025,0.003459,1277.331194,1369.497386,2015-12-25
2015.982178,-0.165800,0.104300,-12.115911,-0.003890,0.003502,1277.330894,1369.499708,2015-12-26
2015.984985,-0.163900,0.104300,-12.206421,-0.003749,0.003546,1277.330503,1369.502169,2015-12-27
2015.987671,-0.171900,0.104100,-12.173001,-0.003615,0.003587,1277.330063,1369.504557,2015-12-28
2015.990356,-0.171500,0.104000,-12.038941,-0.003474,0.003628,1277.329566,1369.506978,2015-12-29
2015.993164,-0.169800,0.103900,-11.867551,-0.003340,0.003666,1277.328995,1369.509545,2015-12-30
2015.995850,-0.167900,0.103200,-11.681761,-0.003200,0.003704,1277.328407,1369.512035,2015-12-31
2015.998657,-0.164600,0.102800,-11.577891,-0.003067,0.003738,1277.327758,1369.514672,2016-01-01
2016.001343,-0.160900,0.102000,-11.608081,-0.002935,0.003771,1277.327113,1369.517229,2016-01-02
2016.004150,-0.161000,0.101900,-11.725161,-0.002798,0.003804,1277.326421,1369.519937,2016-01-03
2016.006836,-0.162400,0.102000,-11.909131,-0.002668,0.003833,1277.325752,1369.522562,2016-01-04
2016.009521,-0.165600,0.102500,-12.075971,-0.002533,0.003862,1277.325083,1369.525219,2016-01-05
2016.012329,-0.165500,0.102200,-12.205661,-0.002405,0.003887,1277.324393,1369.528033,2016-01-06
2016.015015,-0.165300,0.101900,-12.264451,-0.002273,0.003910,1277.323750,1369.530760,2016-01-07
2016.017822,-0.165200,0.102000,-12.299961,-0.002148,0.003931,1277.323104,1369.533644,2016-01-08
2016.020508,-0.165000,0.102200,-12.352891,-0.002024,0.003949,1277.322520,1369.536439,2016-01-09
2016.023315,-0.168500,0.102300,-12.344321,-0.001897,0.003965,1277.321954,1369.539395,2016-01-10
2016.026001,-0.168400,0.102200,-12.275471,-0.001777,0.003978,1277.321462,1369.542257,2016-01-11
2016.028687,-0.168500,0.101900,-12.149281,-0.001654,0.003988,1277.321028,1369.545153,2016-01-12
2016.031494,-0.168700,0.101400,-11.978061,-0.001539,0.003995,1277.320645,1369.548215,2016-01-13
2016.034180,-0.167200,0.101100,-11.820501,-0.001420,0.003999,1277.320353,1369.551179,2016-01-14
2016.036987,-0.169100,0.100900,-11.669721,-0.001309,0.004000,1277.320136,1369.554313,2016-01-15
