utvec,dv,err,temp,SM_EWT,date
2011.399048,-0.641700,0.396400,10.456400,0.644352,2011-05-27
2011.401733,-0.646300,0.324900,10.723300,0.643853,2011-05-28
2011.404541,-0.640900,0.282400,10.970200,0.643341,2011-05-29
2011.407227,-0.647200,0.258600,11.174200,0.642772,2011-05-30
2011.410034,-0.642200,0.238100,11.466000,0.642197,2011-05-31
2011.412720,-0.634600,0.214700,11.733800,0.641593,2011-06-01
2011.415527,-0.629200,0.198100,12.026700,0.640933,2011-06-02
2011.418213,-0.595900,0.179100,12.284700,0.640275,2011-06-03
2011.420898,-0.588400,0.165300,12.518800,0.639562,2011-06-04
2011.423706,-0.581000,0.158600,12.717100,0.638856,2011-06-05
2011.426392,-0.570000,0.150000,12.874500,0.638095,2011-06-06
2011.429199,-0.558600,0.146500,12.974600,0.637348,2011-06-07
2011.431885,-0.538700,0.142500,13.067500,0.636582,2011-06-08
2011.434692,-0.500600,0.137200,13.213400,0.635763,2011-06-09
2011.437378,-0.493600,0.132200,13.489400,0.634964,2011-06-10
2011.440063,-0.473000,0.128500,13.749900,0.634114,2011-06-11
2011.442871,-0.455900,0.125400,13.921900,0.633288,2011-06-12
2011.445557,-0.448100,0.123500,14.053800,0.632413,2011-06-13
2011.448364,-0.437500,0.120000,14.118200,0.631566,2011-06-14
2011.451050,-0.424000,0.118000,14.165600,0.630712,2011-06-15
2011.453857,-0.411100,0.115400,14.271600,0.629808,2011-06-16
2011.456543,-0.403200,0.113400,14.444200,0.628843,2011-06-17
2011.459229,-0.393800,0.110900,14.666900,0.627687,2011-06-18
2011.462036,-0.383400,0.109600,14.977500,0.626448,2011-06-19
2011.464722,-0.375300,0.109000,15.281700,0.625021,2011-06-20
2011.467529,-0.365200,0.107500,15.513500,0.623537,2011-06-21
2011.470215,-0.356300,0.106300,15.671500,0.621944,2011-06-22
2011.473022,-0.352600,0.105800,15.774400,0.620169,2011-06-23
2011.475708,-0.338900,0.105400,15.930100,0.618373,2011-06-24
2011.478394,-0.330200,0.105500,16.161300,0.616400,2011-06-25
2011.481201,-0.328400,0.106000,16.330500,0.614430,2011-06-26
2011.483887,-0.315500,0.106000,16.379600,0.612290,2011-06-27
2011.486694,-0.312300,0.106100,16.485500,0.610174,2011-06-28
2011.489380,-0.307000,0.106600,16.617900,0.607997,2011-06-29
2011.492188,-0.300000,0.107900,16.877200,0.605663,2011-06-30
2011.494873,-0.288800,0.108200,17.143100,0.603383,2011-07-01
2011.497559,-0.281000,0.109500,17.256000,0.600955,2011-07-02
2011.500366,-0.281600,0.109900,17.382900,0.598600,2011-07-03
2011.503052,-0.274800,0.110500,17.584200,0.596109,2011-07-04
2011.505859,-0.264400,0.111400,17.754400,0.593706,2011-07-05
2011.508545,-0.257400,0.112400,17.829500,0.591291,2011-07-06
2011.511353,-0.248100,0.113700,17.864300,0.588761,2011-07-07
2011.514038,-0.243600,0.115200,17.985400,0.586341,2011-07-08
2011.516724,-0.241100,0.116300,18.077300,0.583821,2011-07-09
2011.519531,-0.240100,0.117500,18.195800,0.581425,2011-07-10
2011.522217,-0.233200,0.119400,18.293200,0.578945,2011-07-11
2011.525024,-0.225200,0.121500,18.383600,0.576602,2011-07-12
2011.527710,-0.214000,0.123200,18.470100,0.574295,2011-07-13
2011.530518,-0.194500,0.125400,18.564000,0.571929,2011-07-14
2011.533203,-0.181900,0.127600,18.648400,0.569717,2011-07-15
2011.535889,-0.171500,0.129300,18.722300,0.567465,2011-07-16
2011.538696,-0.162900,0.130900,18.747800,0.565332,2011-07-17
2011.541382,-0.152700,0.134600,18.801600,0.563028,2011-07-18
2011.544189,-0.141700,0.138400,18.912100,0.560758,2011-07-19
2011.546875,-0.127300,0.142000,19.020500,0.558429,2011-07-20
2011.549683,-0.118600,0.147600,19.219200,0.555939,2011-07-21
2011.552368,-0.106000,0.153800,19.358400,0.553512,2011-07-22
2011.555054,-0.081300,0.159900,19.420500,0.550936,2011-07-23
2011.557861,-0.059500,0.165100,19.443000,0.548441,2011-07-24
2011.560547,-0.042500,0.170700,19.467600,0.545810,2011-07-25
2011.563354,-0.028300,0.176500,19.518100,0.543276,2011-07-26
2011.566040,-0.010200,0.183200,19.602900,0.540735,2011-07-27
2011.568848,0.008600,0.190000,19.667600,0.538078,2011-07-28
2011.571533,0.028800,0.198900,19.705600,0.535542,2011-07-29
2011.574219,0.041000,0.206200,19.714700,0.532905,2011-07-30
2011.577026,0.051000,0.213500,19.729800,0.530405,2011-07-31
2011.579712,0.062500,0.221400,19.806300,0.527820,2011-08-01
2011.582520,0.074500,0.230700,19.835300,0.525384,2011-08-02
2011.585205,0.092900,0.238500,19.785000,0.522990,2011-08-03
2011.587891,0.113100,0.248700,19.709400,0.520540,2011-08-04
2011.590698,0.129800,0.259200,19.685100,0.518254,2011-08-05
2011.593384,0.137800,0.276200,19.680600,0.515933,2011-08-06
2011.596191,0.143900,0.294100,19.625200,0.513785,2011-08-07
2011.598877,0.140400,0.316500,19.585100,0.511715,2011-08-08
2011.601685,0.155300,0.340400,19.557700,0.509643,2011-08-09
2011.604370,0.170100,0.365700,19.528600,0.507755,2011-08-10
2011.607178,0.172725,0.392643,19.482400,0.505888,2011-08-11
2011.609863,0.175194,0.418085,19.428400,0.504212,2011-08-12
2011.612549,0.177626,0.443225,19.340900,0.502581,2011-08-13
2011.615356,0.180125,0.469164,19.280400,0.501146,2011-08-14
2011.618042,0.182477,0.493668,19.245800,0.499839,2011-08-15
2011.620850,0.184895,0.518954,19.163000,0.498609,2011-08-16
2011.623535,0.187169,0.542818,19.085400,0.497465,2011-08-17
2011.626221,0.189407,0.566385,18.990100,0.496270,2011-08-18
2011.629028,0.191705,0.590687,18.869000,0.495131,2011-08-19
2011.631714,0.193867,0.613630,18.763200,0.493947,2011-08-20
2011.634521,0.196087,0.637283,18.692800,0.492823,2011-08-21
2011.637207,0.198175,0.659607,18.657300,0.491711,2011-08-22
2011.640015,0.200320,0.682624,18.627200,0.490564,2011-08-23
2011.642700,0.202335,0.704326,18.578800,0.489484,2011-08-24
2011.645508,0.204404,0.726704,18.505100,0.488374,2011-08-25
2011.648193,0.206348,0.747798,18.427800,0.487336,2011-08-26
2011.650879,0.208258,0.768603,18.423200,0.486276,2011-08-27
2011.653687,0.210218,0.790038,18.375400,0.485290,2011-08-28
2011.656372,0.212058,0.810234,18.323400,0.484333,2011-08-29
2011.659180,0.213948,0.831043,18.246900,0.483367,2011-08-30
2011.661865,0.215721,0.850642,18.178600,0.482478,2011-08-31
2011.664551,0.217462,0.869958,18.163300,0.481588,2011-09-01
2011.667358,0.219247,0.889836,18.092100,0.480778,2011-09-02
2011.670044,0.220922,0.908562,18.010100,0.479976,2011-09-03
2011.672852,0.222640,0.927833,17.925400,0.479255,2011-09-04
2011.675537,0.224252,0.945967,17.790000,0.478581,2011-09-05
2011.678345,0.225904,0.964628,17.541200,0.477931,2011-09-06
2011.681030,0.227452,0.982183,17.249700,0.477362,2011-09-07
2011.683716,0.228971,0.999462,16.971600,0.476826,2011-09-08
2011.686523,0.230527,1.017219,16.705100,0.476372,2011-09-09
2011.689209,0.231986,1.033925,16.486200,0.475962,2011-09-10
2011.692017,0.233480,1.051092,16.285300,0.475634,2011-09-11
2011.694702,0.234879,1.067223,16.117700,0.475372,2011-09-12
2011.697510,0.236312,1.083798,15.972400,0.475170,2011-09-13
2011.700195,0.237654,1.099366,15.856700,0.475049,2011-09-14
2011.702881,0.238969,1.114667,15.757100,0.475000,2011-09-15
2011.705688,0.240314,1.130365,15.685200,0.475036,2011-09-16
2011.708374,0.241573,1.145109,15.579900,0.475163,2011-09-17
