utvec,dv,err,temp,SM_EWT,snow_EWT,GSL,UL,date
2007.952026,0.029100,0.071900,-11.323072,-0.073539,0.020596,1278.466344,1370.373111,2007-12-15
2007.954834,0.062300,0.075000,-11.389622,-0.072357,0.021460,1278.467999,1370.376290,2007-12-16
2007.957520,0.108400,0.077300,-11.629022,-0.071127,0.022405,1278.469687,1370.379429,2007-12-17
2007.960327,0.145200,0.080000,-11.999982,-0.069951,0.023355,1278.471561,1370.382813,2007-12-18
2007.963013,0.177500,0.081900,-12.348962,-0.068775,0.024346,1278.473452,1370.386150,2007-12-19
2007.965820,0.211500,0.084000,-12.654492,-0.067546,0.025424,1278.475523,1370.389736,2007-12-20
2007.968506,0.243000,0.087000,-12.891732,-0.066371,0.026491,1278.477589,1370.393258,2007-12-21
2007.971191,0.256100,0.088300,-12.903472,-0.065143,0.027642,1278.479730,1370.396864,2007-12-22
2007.973999,0.281600,0.092100,-12.962862,-0.063969,0.028774,1278.482042,1370.400722,2007-12-23
2007.976685,0.305881,0.096097,-13.055732,-0.062743,0.029986,1278.484317,1370.404491,2007-12-24
2007.979492,0.331726,0.099758,-13.138992,-0.061570,0.031171,1278.486751,1370.408508,2007-12-25
2007.982178,0.356605,0.102816,-13.206582,-0.060399,0.032377,1278.489130,1370.412424,2007-12-26
2007.984985,0.382441,0.105600,-13.299152,-0.059176,0.033657,1278.491658,1370.416587,2007-12-27
2007.987671,0.406705,0.107919,-13.328082,-0.058007,0.034898,1278.494112,1370.420634,2007-12-28
2007.990356,0.430217,0.109947,-13.326462,-0.056786,0.036209,1278.496591,1370.424739,2007-12-29
2007.993164,0.453697,0.111811,-13.314432,-0.055619,0.037474,1278.499205,1370.429089,2007-12-30
2007.995850,0.474795,0.113396,-13.430692,-0.054402,0.038803,1278.501718,1370.433304,2007-12-31
2007.998657,0.495100,0.114900,-13.590042,-0.053238,0.040079,1278.504350,1370.437758,2008-01-01
2008.001343,0.514534,0.116231,-13.664632,-0.052077,0.041356,1278.506867,1370.442065,2008-01-02
2008.004150,0.536078,0.117503,-13.709442,-0.050865,0.042690,1278.509489,1370.446609,2008-01-03
2008.006836,0.556710,0.118592,-13.872192,-0.049707,0.043962,1278.511981,1370.450993,2008-01-04
2008.009521,0.576212,0.119538,-14.026142,-0.048499,0.045284,1278.514451,1370.455408,2008-01-05
2008.012329,0.594188,0.120359,-14.218182,-0.047346,0.046538,1278.517002,1370.460056,2008-01-06
2008.015015,0.607905,0.120966,-14.410402,-0.046143,0.047835,1278.519405,1370.464528,2008-01-07
2008.017822,0.617369,0.121397,-14.544892,-0.044994,0.049060,1278.521870,1370.469223,2008-01-08
2008.020508,0.620600,0.121600,-14.551162,-0.043848,0.050266,1278.524177,1370.473733,2008-01-09
2008.023315,0.617000,0.122100,-14.518862,-0.042653,0.051504,1278.526527,1370.478461,2008-01-10
2008.026001,0.615100,0.123900,-14.414762,-0.041512,0.052663,1278.528710,1370.482996,2008-01-11
2008.028687,0.607100,0.124100,-14.243562,-0.040323,0.053846,1278.530821,1370.487536,2008-01-12
2008.031494,0.596100,0.123100,-14.112582,-0.039188,0.054947,1278.532944,1370.492283,2008-01-13
2008.034180,0.586600,0.123000,-14.001472,-0.038005,0.056062,1278.534889,1370.496823,2008-01-14
2008.036987,0.572400,0.122900,-13.856292,-0.036877,0.057093,1278.536822,1370.501563,2008-01-15
2008.039673,0.573900,0.125400,-13.823532,-0.035767,0.058133,1278.538571,1370.506089,2008-01-16
2008.042480,0.593300,0.129600,-13.870662,-0.034634,0.059261,1278.540285,1370.510805,2008-01-17
2008.045166,0.622300,0.134000,-13.927112,-0.033575,0.060374,1278.541813,1370.515302,2008-01-18
2008.047852,0.668800,0.142000,-13.980912,-0.032491,0.061568,1278.543240,1370.519783,2008-01-19
2008.050659,0.711600,0.148800,-14.028862,-0.031472,0.062733,1278.544633,1370.524447,2008-01-20
2008.053345,0.704961,0.150132,-13.992572,-0.030424,0.063970,1278.545880,1370.528893,2008-01-21
2008.056152,0.692400,0.148200,-13.832792,-0.029434,0.065168,1278.547104,1370.533520,2008-01-22
2008.058838,0.681580,0.145883,-13.673412,-0.028455,0.066373,1278.548209,1370.537930,2008-01-23
2008.061646,0.669757,0.143549,-13.608732,-0.027439,0.067636,1278.549305,1370.542521,2008-01-24
2008.064331,0.657962,0.141386,-13.574032,-0.026473,0.068842,1278.550304,1370.546892,2008-01-25
2008.067017,0.645681,0.139272,-13.378412,-0.025465,0.070096,1278.551267,1370.551245,2008-01-26
2008.069824,0.632331,0.137099,-13.203342,-0.024500,0.071283,1278.552242,1370.555775,2008-01-27
2008.072510,0.619063,0.135037,-13.000242,-0.023488,0.072505,1278.553155,1370.560089,2008-01-28
2008.075317,0.604680,0.132882,-12.775282,-0.022513,0.073652,1278.554098,1370.564576,2008-01-29
2008.078003,0.590420,0.130803,-12.622412,-0.021531,0.074772,1278.554999,1370.568849,2008-01-30
2008.080811,0.574993,0.128594,-12.463962,-0.020491,0.075908,1278.555950,1370.573295,2008-01-31
2008.083496,0.559744,0.126431,-12.224632,-0.019482,0.076958,1278.556876,1370.577524,2008-02-01
2008.086182,0.544000,0.124200,-12.156552,-0.018410,0.078009,1278.557829,1370.581734,2008-02-02
2008.088989,0.525100,0.122100,-12.205902,-0.017365,0.078967,1278.558863,1370.586110,2008-02-03
2008.091675,0.526400,0.121100,-12.299592,-0.016248,0.079913,1278.559897,1370.590276,2008-02-04
2008.094482,0.519800,0.119900,-12.436172,-0.015154,0.080759,1278.561036,1370.594605,2008-02-05
2008.097168,0.521200,0.118500,-12.479702,-0.014033,0.081543,1278.562189,1370.598724,2008-02-06
2008.099976,0.509700,0.116700,-12.400062,-0.012829,0.082290,1278.563471,1370.603007,2008-02-07
2008.102661,0.505800,0.115700,-12.264372,-0.011644,0.082932,1278.564780,1370.607077,2008-02-08
2008.105347,0.507200,0.112900,-12.164182,-0.010366,0.083520,1278.566179,1370.611126,2008-02-09
2008.108154,0.499400,0.110000,-12.031802,-0.009105,0.083998,1278.567747,1370.615332,2008-02-10
2008.110840,0.491800,0.109200,-11.866902,-0.007743,0.084405,1278.569358,1370.619331,2008-02-11
2008.113647,0.491700,0.108600,-11.786002,-0.006396,0.084699,1278.571167,1370.623484,2008-02-12
2008.116333,0.476500,0.106000,-11.706672,-0.005002,0.084897,1278.573028,1370.627433,2008-02-13
2008.119141,0.459900,0.103900,-11.657592,-0.003493,0.084993,1278.575118,1370.631534,2008-02-14
2008.121826,0.448000,0.100600,-11.664852,-0.001953,0.084893,1278.577264,1370.635429,2008-02-15
2008.124512,0.439200,0.099400,-11.567512,-0.000096,0.084292,1278.579565,1370.639300,2008-02-16
2008.127319,0.422800,0.096900,-11.361602,0.001909,0.083252,1278.582141,1370.643317,2008-02-17
2008.130005,0.411100,0.095000,-11.129832,0.004222,0.081716,1278.584765,1370.647136,2008-02-18
2008.132812,0.390900,0.091900,-10.890802,0.006623,0.079849,1278.587662,1370.651105,2008-02-19
2008.135498,0.367200,0.088700,-10.757002,0.009187,0.077628,1278.590570,1370.654884,2008-02-20
2008.138306,0.360300,0.087300,-10.705272,0.012022,0.074962,1278.593740,1370.658817,2008-02-21
2008.140991,0.345700,0.085400,-10.587612,0.014860,0.072117,1278.596885,1370.662566,2008-02-22
2008.143677,0.335300,0.084500,-10.414592,0.017937,0.068870,1278.600132,1370.666306,2008-02-23
2008.146484,0.330500,0.083400,-10.166982,0.020966,0.065537,1278.603620,1370.670206,2008-02-24
2008.149170,0.322200,0.081800,-9.950152,0.024200,0.061851,1278.607038,1370.673934,2008-02-25
2008.151978,0.310400,0.080500,-9.800462,0.027339,0.058167,1278.610684,1370.677830,2008-02-26
2008.154663,0.307100,0.080100,-9.830612,0.030500,0.054360,1278.614227,1370.681556,2008-02-27
2008.157471,0.298500,0.078900,-9.835152,0.033809,0.050284,1278.617981,1370.685458,2008-02-28
2008.160156,0.291500,0.078200,-9.717912,0.036957,0.046328,1278.621606,1370.689195,2008-02-29
2008.162842,0.288100,0.077700,-9.608712,0.040209,0.042168,1278.625255,1370.692944,2008-03-01
2008.165649,0.290100,0.077600,-9.553162,0.043262,0.038200,1278.629082,1370.696874,2008-03-02
2008.168335,0.281900,0.076300,-9.471692,0.046371,0.034098,1278.632746,1370.700651,2008-03-03
2008.171143,0.258500,0.074600,-9.302132,0.049246,0.030253,1278.636566,1370.704619,2008-03-04
2008.173828,0.272500,0.074300,-9.168312,0.052005,0.026518,1278.640197,1370.708434,2008-03-05
2008.176636,0.262700,0.073600,-9.052662,0.054742,0.022766,1278.643962,1370.712450,2008-03-06
2008.179321,0.250700,0.072700,-8.892922,0.057200,0.019357,1278.647517,1370.716316,2008-03-07
2008.182007,0.239000,0.071600,-8.676192,0.059581,0.016018,1278.651021,1370.720214,2008-03-08
2008.184814,0.228600,0.070300,-8.556752,0.061657,0.013072,1278.654614,1370.724321,2008-03-09
2008.187500,0.220400,0.071300,-8.472922,0.063595,0.010287,1278.657975,1370.728287,2008-03-10
2008.190308,0.214900,0.069700,-8.402602,0.065207,0.007940,1278.661396,1370.732474,2008-03-11
2008.192993,0.204700,0.068200,-8.406402,0.066561,0.005935,1278.664568,1370.736519,2008-03-12
2008.195801,0.201400,0.067500,-8.430472,0.067682,0.004240,1278.667769,1370.740795,2008-03-13
2008.198486,0.196600,0.067200,-8.370132,0.068449,0.003036,1278.670708,1370.744931,2008-03-14
2008.201172,0.186800,0.066700,-8.236412,0.068913,0.002250,1278.673518,1370.749118,2008-03-15
2008.203979,0.180000,0.066000,-8.027402,0.069020,0.001973,1278.676303,1370.753548,2008-03-16
2008.206665,0.170000,0.064800,-7.845124,0.069012,0.001844,1278.678813,1370.757844,2008-03-17
2008.209473,0.156400,0.063400,-7.793656,0.068995,0.001725,1278.681262,1370.762396,2008-03-18
2008.212158,0.143000,0.062500,-7.704601,0.068969,0.001610,1278.683434,1370.766804,2008-03-19
2008.214966,0.131200,0.061400,-7.496624,0.068932,0.001493,1278.685532,1370.771466,2008-03-20
2008.217651,0.119500,0.060800,-7.259239,0.068889,0.001386,1278.687376,1370.775965,2008-03-21
2008.220337,0.110900,0.060600,-7.247118,0.068834,0.001277,1278.689066,1370.780501,2008-03-22
2008.223145,0.102600,0.059900,-7.231477,0.068774,0.001178,1278.690670,1370.785272,2008-03-23
2008.225830,0.094500,0.059900,-7.097633,0.068704,0.001078,1278.692053,1370.789854,2008-03-24
2008.228638,0.089900,0.060700,-6.970491,0.068630,0.000986,1278.693346,1370.794661,2008-03-25
2008.231323,0.083100,0.060900,-6.962348,0.068549,0.000898,1278.694439,1370.799263,2008-03-26
2008.234131,0.078200,0.060900,-6.949886,0.068457,0.000811,1278.695437,1370.804075,2008-03-27
2008.236816,0.073300,0.061000,-6.899719,0.068364,0.000731,1278.696256,1370.808669,2008-03-28
2008.239502,0.066200,0.059300,-6.790557,0.068261,0.000652,1278.696947,1370.813250,2008-03-29
2008.242310,0.063000,0.060300,-6.640180,0.068157,0.000581,1278.697535,1370.818016,2008-03-30
2008.244995,0.059600,0.060800,-6.478034,0.068043,0.000511,1278.697974,1370.822545,2008-03-31
2008.247803,0.057900,0.060400,-6.511836,0.067930,0.000447,1278.698308,1370.827242,2008-04-01
2008.250488,0.054500,0.059900,-6.552635,0.067812,0.000388,1278.698512,1370.831691,2008-04-02
2008.253296,0.041000,0.059700,-6.414536,0.067686,0.000331,1278.698608,1370.836290,2008-04-03
2008.255981,0.035900,0.059600,-6.233063,0.067561,0.000280,1278.698591,1370.840630,2008-04-04
2008.258667,0.025800,0.059300,-5.990710,0.067428,0.000232,1278.698472,1370.844909,2008-04-05
2008.261475,0.017200,0.059400,-5.690172,0.067298,0.000190,1278.698243,1370.849307,2008-04-06
2008.264160,0.003800,0.061000,-5.404132,0.067160,0.000150,1278.697928,1370.853433,2008-04-07
2008.266968,-0.002900,0.061900,-5.247222,0.067026,0.000117,1278.697501,1370.857658,2008-04-08
2008.269653,-0.011700,0.064100,-5.127882,0.066890,0.000087,1278.697004,1370.861604,2008-04-09
2008.272461,-0.018700,0.065900,-5.013852,0.066748,0.000061,1278.696396,1370.865627,2008-04-10
2008.275146,-0.025700,0.067800,-4.929472,0.066611,0.000040,1278.695733,1370.869366,2008-04-11
2008.277832,-0.032900,0.069900,-4.814762,0.066467,0.000023,1278.694995,1370.872993,2008-04-12
2008.280640,-0.032900,0.072000,-4.799042,0.066330,0.000011,1278.694146,1370.876659,2008-04-13
2008.283325,-0.034700,0.073500,-4.735712,0.066186,0.000003,1278.693265,1370.880035,2008-04-14
2008.286133,-0.043000,0.075300,-4.558292,0.066050,0.000000,1278.692275,1370.883423,2008-04-15
2008.288818,-0.050000,0.077500,-4.322502,0.065911,0.000000,1278.691267,1370.886520,2008-04-16
2008.291626,-0.057400,0.080400,-4.058272,0.065755,0.000000,1278.690153,1370.889602,2008-04-17
2008.294312,-0.064300,0.084300,-3.755852,0.065594,0.000000,1278.689033,1370.892394,2008-04-18
2008.296997,-0.072700,0.087300,-3.477592,0.065415,0.000000,1278.687865,1370.895036,2008-04-19
2008.299805,-0.074500,0.090600,-3.272642,0.065234,0.000000,1278.686595,1370.897648,2008-04-20
2008.302490,-0.081200,0.092900,-3.023092,0.065036,0.000000,1278.685339,1370.900009,2008-04-21
2008.305298,-0.089000,0.094900,-2.930052,0.064837,0.000000,1278.683985,1370.902343,2008-04-22
2008.307983,-0.099200,0.098100,-2.837152,0.064631,0.000000,1278.682657,1370.904453,2008-04-23
2008.310791,-0.102400,0.099600,-2.751242,0.064408,0.000000,1278.681238,1370.906541,2008-04-24
2008.313477,-0.103900,0.104600,-2.731352,0.064188,0.000000,1278.679854,1370.908432,2008-04-25
2008.316162,-0.116800,0.108900,-2.702212,0.063951,0.000000,1278.678449,1370.910226,2008-04-26
2008.318970,-0.122600,0.112800,-2.662742,0.063719,0.000000,1278.676961,1370.912007,2008-04-27
2008.321655,-0.127500,0.116100,-2.428132,0.063471,0.000000,1278.675525,1370.913627,2008-04-28
2008.324463,-0.128500,0.119800,-2.207782,0.063230,0.000000,1278.674012,1370.915242,2008-04-29
2008.327148,-0.135700,0.123600,-2.070262,0.062985,0.000000,1278.672560,1370.916718,2008-04-30
2008.329956,-0.144700,0.127100,-1.852322,0.062725,0.000000,1278.671040,1370.918198,2008-05-01
2008.332642,-0.159800,0.131000,-1.514282,0.062474,0.000000,1278.669588,1370.919562,2008-05-02
2008.335327,-0.169400,0.135600,-1.187722,0.062210,0.000000,1278.668142,1370.920880,2008-05-03
2008.338135,-0.174600,0.139900,-0.989482,0.061955,0.000000,1278.666641,1370.922220,2008-05-04
2008.340820,-0.184200,0.143900,-0.793282,0.061688,0.000000,1278.665220,1370.923472,2008-05-05
2008.343628,-0.193700,0.148100,-0.733112,0.061433,0.000000,1278.663753,1370.924757,2008-05-06
2008.346313,-0.205400,0.152100,-0.608402,0.061177,0.000000,1278.662373,1370.925972,2008-05-07
2008.349121,-0.213100,0.157100,-0.480912,0.060911,0.000000,1278.660956,1370.927235,2008-05-08
2008.351807,-0.217968,0.161871,-0.357052,0.060658,0.000000,1278.659632,1370.928444,2008-05-09
2008.354492,-0.222626,0.166364,-0.235292,0.060396,0.000000,1278.658342,1370.929661,2008-05-10
2008.357300,-0.227283,0.170770,-0.035722,0.060148,0.000000,1278.657032,1370.930950,2008-05-11
2008.359985,-0.231541,0.174711,0.166558,0.059891,0.000000,1278.655823,1370.932206,2008-05-12
2008.362793,-0.235799,0.178553,0.267168,0.059650,0.000000,1278.654606,1370.933553,2008-05-13
2008.365479,-0.239692,0.181965,0.348798,0.059413,0.000000,1278.653493,1370.934880,2008-05-14
2008.368286,-0.243584,0.185264,0.419298,0.059170,0.000000,1278.652386,1370.936315,2008-05-15
2008.370972,-0.247146,0.188170,0.508748,0.058944,0.000000,1278.651385,1370.937743,2008-05-16
2008.373657,-0.250558,0.190834,0.758858,0.058719,0.000000,1278.650446,1370.939231,2008-05-17
2008.376465,-0.253975,0.193371,1.121458,0.058513,0.000000,1278.649533,1370.940859,2008-05-18
2008.379150,-0.257106,0.195562,1.454968,0.058308,0.000000,1278.648723,1370.942484,2008-05-19
2008.381958,-0.260248,0.197614,1.628108,0.058120,0.000000,1278.647937,1370.944245,2008-05-20
2008.384644,-0.263135,0.199354,1.723748,0.057939,0.000000,1278.647234,1370.945980,2008-05-21
2008.387451,-0.266037,0.200945,2.008788,0.057756,0.000000,1278.646544,1370.947837,2008-05-22
2008.390137,-0.268712,0.202255,2.342088,0.057585,0.000000,1278.645918,1370.949646,2008-05-23
2008.392822,-0.271296,0.203363,2.555228,0.057410,0.000000,1278.645319,1370.951478,2008-05-24
2008.395630,-0.273909,0.204311,2.778748,0.057245,0.000000,1278.644714,1370.953409,2008-05-25
2008.398315,-0.276333,0.205023,3.123008,0.057073,0.000000,1278.644148,1370.955261,2008-05-26
2008.401123,-0.278797,0.205568,3.434708,0.056908,0.000000,1278.643562,1370.957195,2008-05-27
2008.403809,-0.281095,0.205906,3.727008,0.056742,0.000000,1278.642999,1370.959033,2008-05-28
2008.406616,-0.283445,0.206072,3.937508,0.056566,0.000000,1278.642401,1370.960931,2008-05-29
2008.409302,-0.285652,0.206057,4.080308,0.056394,0.000000,1278.641812,1370.962717,2008-05-30
2008.411987,-0.287826,0.205878,4.234008,0.056208,0.000000,1278.641199,1370.964465,2008-05-31
2008.414795,-0.290074,0.205522,4.565808,0.056024,0.000000,1278.640525,1370.966243,2008-06-01
2008.417480,-0.292208,0.205024,4.948308,0.055825,0.000000,1278.639842,1370.967886,2008-06-02
2008.420288,-0.294432,0.204346,5.252708,0.055625,0.000000,1278.639079,1370.969535,2008-06-03
2008.422974,-0.296560,0.203551,5.513808,0.055416,0.000000,1278.638295,1370.971038,2008-06-04
2008.425781,-0.298795,0.202574,5.733208,0.055185,0.000000,1278.637412,1370.972521,2008-06-05
2008.428467,-0.300952,0.201505,5.882508,0.054953,0.000000,1278.636499,1370.973848,2008-06-06
2008.431152,-0.303135,0.200310,5.989208,0.054696,0.000000,1278.635511,1370.975075,2008-06-07
2008.433960,-0.305455,0.198931,6.164508,0.054435,0.000000,1278.634391,1370.976243,2008-06-08
2008.436646,-0.307718,0.197494,6.362908,0.054147,0.000000,1278.633230,1370.977240,2008-06-09
2008.439453,-0.310139,0.195875,6.580608,0.053853,0.000000,1278.631913,1370.978148,2008-06-10
2008.442139,-0.312516,0.194219,6.821008,0.053542,0.000000,1278.630548,1370.978880,2008-06-11
2008.444946,-0.315074,0.192382,6.952408,0.053197,0.000000,1278.629003,1370.979492,2008-06-12
2008.447632,-0.317600,0.190529,7.203808,0.052846,0.000000,1278.627404,1370.979922,2008-06-13
2008.450317,-0.320209,0.188588,7.428908,0.052456,0.000000,1278.625682,1370.980192,2008-06-14
2008.453125,-0.323039,0.186470,7.620508,0.052061,0.000000,1278.623739,1370.980293,2008-06-15
2008.455811,-0.325850,0.184364,7.790008,0.051527,0.000000,1278.621738,1370.980207,2008-06-16
2008.458618,-0.328905,0.182086,7.892908,0.050786,0.000000,1278.619491,1370.979918,2008-06-17
2008.461304,-0.331949,0.179839,7.970208,0.049829,0.000000,1278.617187,1370.979446,2008-06-18
2008.464111,-0.335267,0.177425,8.033908,0.048612,0.000000,1278.614623,1370.978749,2008-06-19
2008.466797,-0.338580,0.175058,8.097708,0.047251,0.000000,1278.612024,1370.977890,2008-06-20
2008.469482,-0.342036,0.172641,8.191308,0.045637,0.000000,1278.609288,1370.976849,2008-06-21
2008.472290,-0.345812,0.170066,8.425508,0.043921,0.000000,1278.606286,1370.975566,2008-06-22
2008.474976,-0.349589,0.167562,8.709608,0.041962,0.000000,1278.603282,1370.974156,2008-06-23
2008.477783,-0.353716,0.164909,8.957108,0.039940,0.000000,1278.600012,1370.972497,2008-06-24
2008.480469,-0.357846,0.162341,9.207408,0.037787,0.000000,1278.596760,1370.970733,2008-06-25
2008.483276,-0.362361,0.159632,9.448808,0.035408,0.000000,1278.593241,1370.968709,2008-06-26
2008.485962,-0.366880,0.157022,9.723808,0.033022,0.000000,1278.589760,1370.966603,2008-06-27
2008.488647,-0.371600,0.154400,9.903008,0.030425,0.000000,1278.586176,1370.964335,2008-06-28
2008.491455,-0.378800,0.151600,10.030608,0.027856,0.000000,1278.582320,1370.961792,2008-06-29
2008.494141,-0.376900,0.148600,10.225508,0.025092,0.000000,1278.578534,1370.959200,2008-06-30
2008.496948,-0.376400,0.144500,10.400908,0.022387,0.000000,1278.574480,1370.956326,2008-07-01
2008.499634,-0.379900,0.139800,10.531908,0.019635,0.000000,1278.570511,1370.953422,2008-07-02
2008.502441,-0.384700,0.137200,10.653008,0.016718,0.000000,1278.566276,1370.950229,2008-07-03
2008.505127,-0.384700,0.134200,10.796308,0.013904,0.000000,1278.562145,1370.947026,2008-07-04
2008.507812,-0.387700,0.131700,10.955308,0.010948,0.000000,1278.557942,1370.943683,2008-07-05
2008.510620,-0.389900,0.130200,11.215708,0.008121,0.000000,1278.553474,1370.940038,2008-07-06
2008.513306,-0.405100,0.127400,11.406108,0.005178,0.000000,1278.549135,1370.936412,2008-07-07
2008.516113,-0.413900,0.125100,11.576508,0.002387,0.000000,1278.544537,1370.932482,2008-07-08
2008.518799,-0.425600,0.121000,11.785008,-0.000369,0.000000,1278.540081,1370.928588,2008-07-09
2008.521606,-0.433900,0.117300,11.989108,-0.003199,0.000000,1278.535372,1370.924384,2008-07-10
2008.524292,-0.440000,0.114100,12.131208,-0.005845,0.000000,1278.530820,1370.920235,2008-07-11
2008.526978,-0.451500,0.113000,12.252708,-0.008535,0.000000,1278.526226,1370.915965,2008-07-12
2008.529785,-0.461600,0.112100,12.432108,-0.011023,0.000000,1278.521388,1370.911377,2008-07-13
2008.532471,-0.469300,0.110600,12.609508,-0.013522,0.000000,1278.516726,1370.906870,2008-07-14
2008.535278,-0.475800,0.109700,12.744108,-0.015803,0.000000,1278.511825,1370.902040,2008-07-15
2008.537964,-0.486300,0.106800,12.785908,-0.017992,0.000000,1278.507112,1370.897308,2008-07-16
2008.540771,-0.492300,0.103900,12.737808,-0.020371,0.000000,1278.502169,1370.892250,2008-07-17
2008.543457,-0.503200,0.100900,12.651108,-0.022757,0.000000,1278.497425,1370.887305,2008-07-18
2008.546143,-0.508400,0.098800,12.593008,-0.025353,0.000000,1278.492671,1370.882259,2008-07-19
2008.548950,-0.513400,0.096500,12.625608,-0.027921,0.000000,1278.487692,1370.876878,2008-07-20
2008.551636,-0.513600,0.094500,12.693908,-0.030679,0.000000,1278.482917,1370.871627,2008-07-21
2008.554443,-0.521900,0.092000,12.713708,-0.033374,0.000000,1278.477916,1370.866031,2008-07-22
2008.557129,-0.530600,0.090500,12.713708,-0.036113,0.000000,1278.473122,1370.860574,2008-07-23
2008.559937,-0.532400,0.089200,12.692808,-0.039010,0.000000,1278.468101,1370.854763,2008-07-24
2008.562622,-0.534800,0.087300,12.712008,-0.041798,0.000000,1278.463291,1370.849104,2008-07-25
2008.565308,-0.543400,0.086100,12.739308,-0.044718,0.000000,1278.458471,1370.843343,2008-07-26
2008.568115,-0.548500,0.085100,12.764808,-0.047502,0.000000,1278.453425,1370.837216,2008-07-27
2008.570801,-0.552400,0.084300,12.723008,-0.050391,0.000000,1278.448590,1370.831253,2008-07-28
2008.573608,-0.552400,0.084200,12.697408,-0.053119,0.000000,1278.443529,1370.824914,2008-07-29
2008.576294,-0.559000,0.084300,12.658208,-0.055800,0.000000,1278.438680,1370.818748,2008-07-30
2008.579102,-0.567400,0.083800,12.601408,-0.058538,0.000000,1278.433603,1370.812196,2008-07-31
2008.581787,-0.579300,0.083400,12.584908,-0.061084,0.000000,1278.428743,1370.805831,2008-08-01
2008.584473,-0.591600,0.083000,12.467308,-0.063653,0.000000,1278.423875,1370.799364,2008-08-02
2008.587280,-0.593100,0.083100,12.228608,-0.066010,0.000000,1278.418783,1370.792502,2008-08-03
2008.589966,-0.603100,0.083500,12.032508,-0.068354,0.000000,1278.413905,1370.785836,2008-08-04
2008.592773,-0.606100,0.083900,11.856308,-0.070470,0.000000,1278.408803,1370.778764,2008-08-05
2008.595459,-0.611000,0.084300,11.721608,-0.072448,0.000000,1278.403916,1370.771898,2008-08-06
2008.598267,-0.612400,0.084600,11.606708,-0.074355,0.000000,1278.398803,1370.764616,2008-08-07
2008.600952,-0.617800,0.084300,11.514908,-0.076012,0.000000,1278.393911,1370.757553,2008-08-08
2008.603638,-0.620700,0.084500,11.457108,-0.077556,0.000000,1278.389014,1370.750391,2008-08-09
2008.606445,-0.620600,0.084600,11.414208,-0.078840,0.000000,1278.383893,1370.742803,2008-08-10
2008.609131,-0.626300,0.084200,11.342408,-0.079967,0.000000,1278.378991,1370.735443,2008-08-11
2008.611938,-0.628300,0.084400,11.234908,-0.080824,0.000000,1278.373866,1370.727649,2008-08-12
2008.614624,-0.633200,0.084600,11.099208,-0.081454,0.000000,1278.368960,1370.720092,2008-08-13
2008.617432,-0.640400,0.084200,10.957108,-0.081855,0.000000,1278.363830,1370.712089,2008-08-14
2008.620117,-0.645300,0.084000,10.847708,-0.081980,0.000000,1278.358924,1370.704339,2008-08-15
2008.622803,-0.647100,0.084100,10.737308,-0.081972,0.000000,1278.354015,1370.696491,2008-08-16
2008.625610,-0.643800,0.084300,10.682008,-0.081949,0.000000,1278.348885,1370.688187,2008-08-17
2008.628296,-0.650500,0.084400,10.630208,-0.081911,0.000000,1278.343977,1370.680146,2008-08-18
2008.631104,-0.659000,0.084900,10.536408,-0.081861,0.000000,1278.338850,1370.671653,2008-08-19
2008.633789,-0.665900,0.085300,10.433408,-0.081799,0.000000,1278.333952,1370.663458,2008-08-20
2008.636597,-0.671300,0.085300,10.314108,-0.081721,0.000000,1278.328839,1370.654823,2008-08-21
2008.639282,-0.671300,0.085200,10.222008,-0.081636,0.000000,1278.323960,1370.646516,2008-08-22
2008.641968,-0.675000,0.085200,10.088708,-0.081536,0.000000,1278.319092,1370.638166,2008-08-23
2008.644775,-0.678400,0.085400,9.874608,-0.081430,0.000000,1278.314021,1370.629410,2008-08-24
2008.647461,-0.681800,0.085400,9.658508,-0.081309,0.000000,1278.309186,1370.621013,2008-08-25
2008.650269,-0.691800,0.085500,9.505608,-0.081186,0.000000,1278.304153,1370.612227,2008-08-26
2008.652954,-0.691900,0.085800,9.397208,-0.081054,0.000000,1278.299364,1370.603830,2008-08-27
2008.655762,-0.693700,0.085400,9.317608,-0.080910,0.000000,1278.294381,1370.595065,2008-08-28
2008.658447,-0.692300,0.085600,9.273008,-0.080764,0.000000,1278.289645,1370.586709,2008-08-29
2008.661133,-0.697600,0.085400,9.189208,-0.080606,0.000000,1278.284936,1370.578386,2008-08-30
2008.663940,-0.704100,0.085500,9.111808,-0.080450,0.000000,1278.280049,1370.569738,2008-08-31
2008.666626,-0.707700,0.085700,9.033508,-0.080282,0.000000,1278.275408,1370.561522,2008-09-01
2008.669434,-0.714200,0.086700,8.925908,-0.080117,0.000000,1278.270596,1370.553006,2008-09-02
2008.672119,-0.719500,0.087300,8.814908,-0.079950,0.000000,1278.266034,1370.544944,2008-09-03
2008.674927,-0.721400,0.087100,8.684708,-0.079771,0.000000,1278.261308,1370.536609,2008-09-04
2008.677612,-0.726900,0.086500,8.451408,-0.079599,0.000000,1278.256834,1370.528742,2008-09-05
2008.680298,-0.725400,0.085900,8.235508,-0.079418,0.000000,1278.252405,1370.520984,2008-09-06
2008.683105,-0.723800,0.085900,8.030108,-0.079244,0.000000,1278.247828,1370.513007,2008-09-07
2008.685791,-0.725400,0.086000,7.877808,-0.079062,0.000000,1278.243502,1370.505509,2008-09-08
2008.688599,-0.725200,0.086400,7.743108,-0.078889,0.000000,1278.239036,1370.497825,2008-09-09
